NAME,LATITUDE,LONGITUDE,AMOUNT
ARIZONA SCHOOL OF INTEGRATIVE STUDIES,32.230144,-110.969097,0
ARIZONA STATE UNIVERSITY - ASU COLLEGES AT LAKE HAVASU CITY,34.47315506,-114.3210276,0
ARIZONA STATE UNIVERSITY AT THE GILA VALLEY,32.84438485,-109.7623959,0
ARIZONA STATE UNIVERSITY AT TUCSON,32.22595626,-110.9835703,0
ARIZONA STATE UNIVERSITY AT YUMA,32.68808495,-114.4974937,0
ARIZONA STATE UNIVERSITY-DOWNTOWN PHOENIX,33.45283,-112.073581,0
ARIZONA STATE UNIVERSITY-POLYTECHNIC,33.30714,-111.679381,0
ARIZONA STATE UNIVERSITY-SKYSONG,33.46378645,-111.9238606,0
ARIZONA STATE UNIVERSITY-TEMPE,33.41728,-111.935499,0
ARIZONA STATE UNIVERSITY-WEST,33.60898,-112.158935,0
ARIZONA SUMMIT LAW SCHOOL,33.44748931,-112.0744607,0
ARIZONA WESTERN COLLEGE,32.689306,-114.495968,0
ARKANSAS BAPTIST COLLEGE,34.73488485,-92.29048362,0
ARKANSAS BEAUTY COLLEGE,35.27901782,-93.13536261,0
ARKANSAS BEAUTY SCHOOL-LITTLE ROCK,34.66907113,-92.33481423,0
ARKANSAS COLLEGE OF BARBERING AND HAIR DESIGN,34.75384333,-92.26642869,0
ARKANSAS COLLEGES OF HEALTH EDUCATION,35.317421,-94.319084,0
ARKANSAS NORTHEASTERN COLLEGE,35.89736233,-89.92249132,0
ARKANSAS STATE UNIVERSITY MID-SOUTH,35.14573561,-90.22284973,0
ARKANSAS STATE UNIVERSITY-BEEBE,35.07417303,-91.89533268,0
ARKANSAS STATE UNIVERSITY-MAIN CAMPUS,35.84363421,-90.6778724,0
ARKANSAS STATE UNIVERSITY-MOUNTAIN HOME,36.32239839,-92.38829487,0
ARKANSAS STATE UNIVERSITY-NEWPORT,35.63873338,-91.18883386,0
ARKANSAS STATE UNIVERSITY-SYSTEM OFFICE,34.74588269,-92.28756313,0
ARKANSAS TECH UNIVERSITY,35.295227,-93.13233,0
ARLINGTON BAPTIST UNIVERSITY,32.7394893,-97.15602415,0
ARLINGTON CAREER INSTITUTE,32.7724397,-97.05277212,0
ARMSTRONG STATE UNIVERSITY,31.97810934,-81.16040917,0
ARNOLDS BEAUTY SCHOOL,35.9191951,-88.76012526,0
ARNOT OGDEN MEDICAL CENTER,42.10054568,-76.82786117,0
ARROJO COSMETOLOGY SCHOOL,40.7275649,-74.00516241,0
ART ACADEMY OF CINCINNATI,39.10880505,-84.51391272,0
ART CENTER COLLEGE OF DESIGN,34.16903085,-118.1851021,0
ARTHUR'S BEAUTY COLLEGE INC-FORT SMITH,35.37995507,-94.41096658,0
ARTHUR'S BEAUTY COLLEGE INC-JACKSONVILLE,34.89157154,-92.10257872,0
ARTHUR'S BEAUTY COLLEGE-JONESBORO,35.81818,-90.681631,0
ARTHUR'S BEAUTY SCHOOL INC-CONWAY,35.10913382,-92.44599049,0
ARTISTIC ACADEMY OF HAIR DESIGN,40.85558875,-74.48640521,0
ARTISTIC NAILS AND BEAUTY ACADEMY-LAKELAND,28.05363444,-81.94717995,0
ARTISTIC NAILS AND BEAUTY ACADEMY-TAMPA,27.95135787,-82.40348575,0
ASA COLLEGE,40.69240505,-73.98602673,0
ASBURY THEOLOGICAL SEMINARY,37.86222952,-84.65991556,0
ASBURY UNIVERSITY,37.86287181,-84.66276313,0
ASHER COLLEGE,38.58778396,-121.4157669,0
ASHEVILLE-BUNCOMBE TECHNICAL COMMUNITY COLLEGE,35.57105463,-82.55583806,0
ASHFORD UNIVERSITY,32.827089,-117.141277,0
ASHLAND COMMUNITY AND TECHNICAL COLLEGE,38.46920148,-82.65066446,0
ASHLAND COUNTY-WEST HOLMES CAREER CENTER,40.80117289,-82.26669458,0
ASHLAND UNIVERSITY,40.86161556,-82.32027856,0
ASHTABULA COUNTY TECHNICAL AND CAREER CAMPUS,41.74586524,-80.73450978,0
ASI CAREER INSTITUTE,39.7567243,-75.04548858,0
ASIAN-AMERICAN INTERNATIONAL BEAUTY COLLEGE,33.75952441,-117.9916427,0
ASM BEAUTY WORLD ACADEMY,26.04698668,-80.23226312,0
ASNUNTUCK COMMUNITY COLLEGE,41.99840854,-72.57017661,0
ASPEN BEAUTY ACADEMY OF LAUREL,39.09908597,-76.82236966,0
ASPEN UNIVERSITY,39.686126,-104.939152,0
ASSABET VALLEY REGIONAL TECHNICAL SCHOOL,42.36842245,-71.56653165,0
ASSOCIATED BARBER COLLEGE OF SAN DIEGO,32.71930608,-117.1600027,0
ASSOCIATED BETH RIVKAH SCHOOLS,40.66606865,-73.94978076,0
ASSOCIATED TECHNICAL COLLEGE-LOS ANGELES,34.05598748,-118.2724305,0
ASSOCIATED TECHNICAL COLLEGE-SAN DIEGO,32.71546003,-117.1581959,0
ASSUMPTION COLLEGE,42.29543532,-71.828387,0
ASSUMPTION COLLEGE FOR SISTERS,40.90481675,-74.48906366,0
ASTRODOME CAREER CENTERS,29.67944324,-95.42077204,0
ATA CAREER EDUCATION,28.452814,-82.595621,0
ATA COLLEGE,38.22379,-85.56345,0
ATELIER ESTHETIQUE INSTITUTE OF ESTHETICS,40.74298671,-73.98486043,0
ATENAS COLLEGE,18.429716,-66.488462,0
ATHENA CAREER ACADEMY,41.61463831,-83.66533364,0
ATHENAEUM OF OHIO,39.082926,-84.37192663,0
ATHENS STATE UNIVERSITY,34.80562505,-86.96514045,0
ATHENS TECHNICAL COLLEGE,33.99018261,-83.33959843,0
ATI COLLEGE-NORWALK,33.90494229,-118.068412,0
ATLANTA INSTITUTE OF MUSIC AND MEDIA,33.96069505,-84.10504413,0
ATLANTA METROPOLITAN STATE COLLEGE,33.70893031,-84.40465895,0
ATLANTA SCHOOL OF MASSAGE,33.92222438,-84.31126411,0
ATLANTA TECHNICAL COLLEGE,33.71200949,-84.40499505,0
ATLANTA'S JOHN MARSHALL LAW SCHOOL,33.79339393,-84.38789835,0
ATLANTIC BEAUTY & SPA ACADEMY LLC,39.43414286,-74.61446855,0
ATLANTIC CAPE COMMUNITY COLLEGE,39.46138682,-74.68228558,0
ATLANTIC INSTITUTE OF ORIENTAL MEDICINE,26.12196408,-80.14223484,0
ATLANTIC TECHNICAL COLLEGE,26.24300388,-80.19222542,0
ATLANTIC UNIVERSITY COLLEGE,18.357395,-66.111714,0
ATLANTIS UNIVERSITY,25.78897479,-80.18944553,0
AUBURN CAREER CENTER,41.64923775,-81.24379802,0
AUBURN UNIVERSITY,32.600201,-85.492409,0
AUBURN UNIVERSITY AT MONTGOMERY,32.369939,-86.177351,0
AUGSBURG UNIVERSITY,44.9656361,-93.24141836,0
AUGUSTA SCHOOL OF MASSAGE,33.52915863,-82.13550312,0
AUGUSTA TECHNICAL COLLEGE,33.41899249,-82.04843946,0
AUGUSTA UNIVERSITY,33.47069069,-81.98949623,0
AUGUSTANA COLLEGE,41.50316679,-90.54827601,0
AUGUSTANA UNIVERSITY,43.52282706,-96.73919179,0
AUGUSTE ESCOFFIER SCHOOL OF CULINARY ARTS-AUSTIN,30.32646035,-97.7178724,0
AUGUSTE ESCOFFIER SCHOOL OF CULINARY ARTS-BOULDER,39.98347504,-105.2500754,0
AULTMAN COLLEGE OF NURSING AND HEALTH SCIENCES,40.79638998,-81.40402513,0
AURORA UNIVERSITY,41.75435821,-88.34944512,0
AUSTIN COLLEGE,33.64630725,-96.5987724,0
AUSTIN COMMUNITY COLLEGE DISTRICT,30.322712,-97.712366,0
AUSTIN GRADUATE SCHOOL OF THEOLOGY,30.34378835,-97.71170635,0
AUSTIN KADE ACADEMY,43.48099079,-112.002119,0
AUSTIN PEAY STATE UNIVERSITY,36.5333193,-87.35408072,0
AUSTIN PRESBYTERIAN THEOLOGICAL SEMINARY,30.29263547,-97.73775169,0
AUSTIN'S BEAUTY COLLEGE INC,36.521386,-87.362846,0
AUSTIN'S SCHOOL OF SPA TECHNOLOGY,42.68075613,-73.78870588,0
AUTOMECA TECHNICAL COLLEGE-AGUADILLA,18.444126,-67.141456,0
AUTOMECA TECHNICAL COLLEGE-BAYAMON,18.4064,-66.18,0
AUTOMECA TECHNICAL COLLEGE-CAGUAS,18.230591,-66.037137,0
AUTOMECA TECHNICAL COLLEGE-PONCE,18.010869,-66.634948,0
AUTOMOTIVE TRAINING CENTER-EXTON,40.05820591,-75.64307915,0
AUTOMOTIVE TRAINING CENTER-WARMINSTER,40.19979454,-75.07357769,0
AUTRY TECHNOLOGY CENTER,36.41912202,-97.89718977,0
AVALON SCHOOL OF COSMETOLOGY,43.63183204,-95.60249136,0
AVALON SCHOOL OF COSMETOLOGY-ALAMEDA,37.76420309,-122.2435663,0
AVALON SCHOOL OF COSMETOLOGY-LAYTON,41.08991641,-112.0036401,0
AVALON SCHOOL OF COSMETOLOGY-MESA,33.37626746,-111.8591537,0
AVALON SCHOOL OF COSMETOLOGY-PHOENIX,33.63941914,-112.058088,0
AVANT GARD THE SCHOOL,39.836723,-86.378861,0
AVE MARIA SCHOOL OF LAW,26.242181,-81.731335,0
AVE MARIA UNIVERSITY,26.33711028,-81.4410821,0
AVEDA FREDRIC'S INSTITUTE-CINCINNATI,39.35541,-84.361091,0
AVEDA FREDRIC'S INSTITUTE-INDIANAPOLIS,39.90785357,-86.06471165,0
AVEDA INSTITUTE PORTLAND-VANCOUVER CAMPUS,45.643687,-122.603834,0
AVEDA INSTITUTE-BATON ROUGE,30.42554638,-91.05380516,0
AVEDA INSTITUTE-BOISE,43.620545,-116.309994,0
AVEDA INSTITUTE-CHAPEL HILL,35.927944,-79.026769,0
AVEDA INSTITUTE-CHICAGO,41.93335581,-87.64546707,0
AVEDA INSTITUTE-COLUMBUS,40.062719,-83.043021,0
AVEDA INSTITUTE-COVINGTON,30.49404654,-90.10422444,0
AVEDA INSTITUTE-DENVER,39.74486927,-104.9931897,0
AVEDA INSTITUTE-DES MOINES,41.56267499,-93.80258573,0
AVEDA INSTITUTE-LAFAYETTE,30.20616836,-92.04209224,0
AVEDA INSTITUTE-LOS ANGELES,34.06279478,-118.4465667,0
AVEDA INSTITUTE-MADISON,43.07297105,-89.39874522,0
AVEDA INSTITUTE-MARYLAND,39.53193273,-76.34992666,0
AVEDA INSTITUTE-MINNEAPOLIS,44.98786264,-93.25370153,0
AVEDA INSTITUTE-NEW MEXICO,35.091873,-106.667464,0
AVEDA INSTITUTE-NEW YORK,40.72581269,-74.00483228,0
AVEDA INSTITUTE-PHOENIX,33.33889216,-111.9688337,0
AVEDA INSTITUTE-PORTLAND,45.52551424,-122.6847418,0
AVEDA INSTITUTE-PROVO,40.236611,-111.658223,0
AVEDA INSTITUTE-SAN ANTONIO,29.637354,-98.452126,0
AVEDA INSTITUTE-SOUTH FLORIDA,26.070443,-80.251759,0
AVEDA INSTITUTE-TALLAHASSEE,30.4420078,-84.31905248,0
AVEDA INSTITUTE-TUCSON,32.23263942,-110.9570573,0
AVEDA INSTITUTE-TWIN FALLS,42.593642,-114.461774,0
AVENUE FIVE INSTITUTE,30.36931919,-97.72861217,0
AVERA MCKENNAN HOSPITAL SCHOOL OF RADIOLOGIC TECHNOLOGY,43.53397175,-96.7155837,0
AVERA SACRED HEART HOSPITAL,42.87235906,-97.40786543,0
AVERETT UNIVERSITY,36.57727349,-79.41321423,0
AVERETT UNIVERSITY-NON-TRADITIONAL PROGRAMS,36.57725729,-79.41319533,0
AVERY JAMES SCHOOL OF COSMETOLOGY,30.20259,-93.219669,0
AVI CAREER TRAINING,38.97429205,-77.29672597,0
AVIATION INSTITUTE OF MAINTENANCE,37.7262278,-122.2025313,0
AVIATION INSTITUTE OF MAINTENANCE-ATLANTA,33.948862,-84.147921,0
AVIATION INSTITUTE OF MAINTENANCE-CHESAPEAKE,36.77851808,-76.26867023,0
AVIATION INSTITUTE OF MAINTENANCE-DALLAS,32.836019,-96.941773,0
AVIATION INSTITUTE OF MAINTENANCE-HOUSTON,29.65851962,-95.28262031,0
AVIATION INSTITUTE OF MAINTENANCE-INDIANAPOLIS,39.75306173,-86.28827258,0
AVIATION INSTITUTE OF MAINTENANCE-KANSAS CITY,39.04986948,-94.49828902,0
AVIATION INSTITUTE OF MAINTENANCE-LAS VEGAS,36.08311138,-115.1181147,0
AVIATION INSTITUTE OF MAINTENANCE-MANASSAS,38.794493,-77.514594,0
AVIATION INSTITUTE OF MAINTENANCE-ORLANDO,28.680653,-81.334196,0
AVIATION INSTITUTE OF MAINTENANCE-PHILADELPHIA,40.07229857,-75.01288792,0
AVIATOR COLLEGE OF AERONAUTICAL SCIENCE AND TECHNOLOGY,27.48437938,-80.3544557,0
AVILA UNIVERSITY,38.9133905,-94.59175778,0
AVTEC-ALASKA'S INSTITUTE OF TECHNOLOGY,60.111047,-149.44423,0
AWARD BEAUTY SCHOOL,39.64044287,-77.72028327,0
AYERS CAREER COLLEGE,32.41829134,-93.79822905,0
AZUSA PACIFIC UNIVERSITY,34.13057008,-117.8883117,0
AZUSA PACIFIC UNIVERSITY COLLEGE,34.119377,-117.871129,0
B M SPURR SCHOOL OF PRACTICAL NURSING,39.94583422,-80.75355776,0
B-UNIQUE BEAUTY AND BARBER ACADEMY,34.84401,-82.365181,0
BABSON COLLEGE,42.296529,-71.269479,0
BACONE COLLEGE,35.77719709,-95.33549402,0
BAINBRIDGE STATE COLLEGE,30.89947389,-84.53504903,0
BAIS BINYOMIN ACADEMY,41.12307138,-74.07888769,0
BAIS HAMEDRASH AND MESIVTA OF BALTIMORE,39.37921096,-76.67485078,0
BAIS MEDRASH ELYON,41.11407855,-74.06979776,0
BAIS MEDRASH MAYAN HATORAH,40.10744509,-74.2042823,0
BAIS MEDRASH TORAS CHESED,40.09970408,-74.21127029,0
BAKER COLLEGE,42.9747642,-83.69467907,0
BAKER UNIVERSITY,38.77727813,-95.18823052,0
BAKERSFIELD COLLEGE,35.40892499,-118.9716825,0
BAKKE GRADUATE UNIVERSITY,32.89453405,-96.75398269,0
BALDWIN BEAUTY SCHOOL-NORTH AUSTIN,30.36568168,-97.72919557,0
BALDWIN BEAUTY SCHOOL-SOUTH AUSTIN,30.241667,-97.78306943,0
BALDWIN PARK ADULT & COMMUNITY EDUCATION,34.09673015,-117.9594856,0
BALDWIN WALLACE UNIVERSITY,41.37329593,-81.849112,0
BALDY VIEW REGIONAL OCCUPATIONAL PROGRAM,34.04647342,-117.6367216,0
BALL STATE UNIVERSITY,40.19996994,-85.40877746,0
BALTIMORE CITY COMMUNITY COLLEGE,39.31997762,-76.66287833,0
BALTIMORE SCHOOL OF MASSAGE-LINTHICUM,39.21591866,-76.67253248,0
BALTIMORE SCHOOL OF MASSAGE-YORK,40.08533724,-76.76842575,0
BALTIMORE STUDIO OF HAIR DESIGN,39.29347175,-76.62003426,0
BANCROFT SCHOOL OF MASSAGE THERAPY,42.26923085,-71.77856622,0
BANK STREET COLLEGE OF EDUCATION,40.80560395,-73.96664296,0
BAPTIST BIBLE COLLEGE,37.24021822,-93.28343008,0
BAPTIST HEALTH COLLEGE-LITTLE ROCK,34.7131148,-92.40692031,0
BAPTIST HEALTH SYSTEM SCHOOL OF HEALTH PROFESSIONS,29.51702438,-98.56748359,0
BAPTIST MEMORIAL COLLEGE OF HEALTH SCIENCES,35.13841518,-90.02750079,0
BAPTIST MISSIONARY ASSOCIATION THEOLOGICAL SEMINARY,31.978984,-95.255438,0
BAPTIST THEOLOGICAL SEMINARY AT RICHMOND,37.632302,-77.468523,0
BAPTIST UNIVERSITY OF THE AMERICAS,29.346868,-98.545169,0
BARBER INSTITUTE OF TEXAS,32.46287668,-94.7327137,0
BARBER SCHOOL OF PITTSBURGH,40.44185344,-80.03415428,0
BARBER TECH ACADEMY,33.49178,-80.859841,0
BARCLAY COLLEGE,37.62170781,-99.10538731,0
BARD COLLEGE,42.021544,-73.910023,0
BARD COLLEGE - HOLYOKE MICROCOLLEGE,42.20614085,-72.61768972,0
BARD COLLEGE AT SIMON'S ROCK,42.209241,-73.380008,0
BARNARD COLLEGE,40.80913678,-73.96402698,0
BARNES-JEWISH COLLEGE GOLDFARB SCHOOL OF NURSING,38.6368814,-90.26064842,0
BARRETT AND COMPANY SCHOOL OF HAIR DESIGN,37.866379,-84.579948,0
BARRY UNIVERSITY,25.87860496,-80.1963663,0
BARSTOW COMMUNITY COLLEGE,34.87145103,-117.0252299,0
BARTON COLLEGE,35.735463,-77.913805,0
BARTON COUNTY COMMUNITY COLLEGE,38.40272035,-98.73049803,0
BASTYR UNIVERSITY,47.72998309,-122.2514348,0
BATES COLLEGE,44.10529918,-70.20333262,0
BATES TECHNICAL COLLEGE,47.25174345,-122.4468299,0
BATON ROUGE COMMUNITY COLLEGE,30.44827625,-91.13793511,0
BATON ROUGE GENERAL MEDICAL CENTER-SCHOOL OF NURSING,30.44973098,-91.15277326,0
BATON ROUGE SCHOOL OF COMPUTERS,30.4272557,-91.07082084,0
BAY AREA MEDICAL ACADEMY,37.7907803,-122.4059557,0
BAY DE NOC COMMUNITY COLLEGE,45.77180793,-87.08564538,0
BAY MILLS COMMUNITY COLLEGE,46.45450727,-84.60695164,0
BAY PATH UNIVERSITY,42.05536431,-72.58397394,0
BAY STATE COLLEGE,42.35180037,-71.07693775,0
BAY STATE SCHOOL OF TECHNOLOGY,42.17949807,-71.11421795,0
BAYAMON COMMUNITY COLLEGE,18.39878071,-66.15567843,0
BAYLOR COLLEGE OF MEDICINE,29.70959346,-95.39563567,0
BAYLOR UNIVERSITY,31.54614957,-97.11845258,0
BAYSHIRE ACADEMY OF BEAUTY CRAFT INC,43.59972327,-83.88881407,0
BCI,42.333187,-71.120116,0
BE'ER YAAKOV TALMUDIC SEMINARY,41.1389357,-74.02805162,0
BEACON COLLEGE,28.81081466,-81.8755063,0
BEAL COLLEGE,44.78645814,-68.78542274,0
BEAU MONDE COLLEGE OF HAIR DESIGN,45.532607,-122.653609,0
BEAU MONDE COLLEGE OF HAIR DESIGN-BEAU MONDE ACADEMY OF COSMETOLOGY,45.53266796,-122.6532437,0
BEAUFORT COUNTY COMMUNITY COLLEGE,35.53356748,-76.96541817,0
BEAUMONT ADULT SCHOOL,33.95136456,-116.9647285,0
BEAUTY ACADEMY,47.42167204,-120.3094629,0
BEAUTY ACADEMY OF SOUTH FLORIDA,25.86672705,-80.30918469,0
BEAUTY ANATOMY INSTITUTE OF COSMETOLOGY AND WELLNESS,26.25664429,-80.10232816,0
BEAUTY SCHOOL OF MIDDLETOWN,41.42474604,-74.42817999,0
BEAUTY SCHOOLS OF AMERICA,25.77480203,-80.13868882,0
BEAUTY SCHOOLS OF AMERICA-HIALEAH,25.86567436,-80.30377682,0
BEAUTY SCHOOLS OF AMERICA-HOMESTEAD,25.47586967,-80.44630214,0
BEAUTY SCHOOLS OF AMERICA-MIAMI,25.75991797,-80.30445878,0
BEAUTY SCHOOLS OF AMERICA-NORTH MIAMI BEACH,25.92636523,-80.16361311,0
BEAUTY TECHNICAL COLLEGE INC,35.91555246,-94.962004,0
BEAUX CHEVEUX ACADEMY OF COSMETOLOGY,41.50923045,-112.0169423,0
BEAVER FALLS BEAUTY ACADEMY,40.75416075,-80.32034654,0
BECKER COLLEGE,42.26917954,-71.81189459,0
BECKFIELD COLLEGE-FLORENCE,39.01716578,-84.64147462,0
BECKFIELD COLLEGE-TRI-COUNTY,39.29668255,-84.48142588,0
BEIS MEDRASH HEICHAL DOVID,40.59682687,-73.75150881,0
BEL-REA INSTITUTE OF ANIMAL TECHNOLOGY,39.68619404,-104.8762071,0
BELANGER SCHOOL OF NURSING,42.802969,-73.915834,0
BELHAVEN UNIVERSITY,32.31841507,-90.16922835,0
BELL MAR BEAUTY COLLEGE,41.85065559,-87.76724364,0
BELLA ACADEMY OF COSMETOLOGY,44.01845798,-88.54226398,0
BELLA CAPELLI ACADEMY,40.43248194,-79.78166172,0
BELLA COSMETOLOGY COLLEGE,32.95901944,-95.2948727,0
BELLARMINE UNIVERSITY,38.21913777,-85.7049,0
BELLE ACADEMY OF COSMETOLOGY,41.59750655,-73.05588601,0
BELLEVUE COLLEGE,47.58477806,-122.1499547,0
BELLEVUE UNIVERSITY,41.15022533,-95.91763979,0
BELLIN COLLEGE,44.46829363,-87.92174504,0
BELLINGHAM TECHNICAL COLLEGE,48.76618866,-122.5121596,0
BELLUS ACADEMY,39.19167679,-96.60841296,0
BELLUS ACADEMY-EL CAJON,32.79407176,-116.9462699,0
BELLUS ACADEMY-NATIONAL CITY,32.67656994,-117.0897002,0
BELLUS ACADEMY-POWAY,32.95718413,-117.0425312,0
BELMONT ABBEY COLLEGE,35.26127571,-81.04184689,0
BELMONT COLLEGE,40.077084,-80.966742,0
BELMONT UNIVERSITY,36.13386614,-86.79471511,0
BELOIT COLLEGE,42.5036248,-89.03171955,0
BEMIDJI STATE UNIVERSITY,47.48250458,-94.87452869,0
BEN FRANKLIN CAREER CENTER,38.36723351,-81.75353048,0
BENE'S CAREER ACADEMY,28.26107379,-82.72845957,0
BENEDICT COLLEGE,34.01294111,-81.02040311,0
BENEDICTINE COLLEGE,39.57361926,-95.11234459,0
BENEDICTINE UNIVERSITY,41.77639481,-88.09594768,0
BENJAMIN FRANKLIN INSTITUTE OF TECHNOLOGY,42.34602254,-71.07023067,0
BENNETT CAREER INSTITUTE,38.9326401,-76.99596477,0
BENNETT COLLEGE,36.06753126,-79.77997964,0
BENNINGTON COLLEGE,42.91998803,-73.23903138,0
BENTLEY UNIVERSITY,42.38879812,-71.22014831,0
BEREA COLLEGE,37.57399482,-84.28921094,0
BERGEN COMMUNITY COLLEGE,40.95178184,-74.0888036,0
BERGIN UNIVERSITY OF CANINE STUDIES,38.28912486,-122.6669107,0
BERK TRADE AND BUSINESS SCHOOL,40.745064,-73.931301,0
BERKELEY CITY COLLEGE,37.86976854,-122.2698767,0
BERKELEY COLLEGE-NEW YORK,40.75399292,-73.97943413,0
BERKELEY COLLEGE-WOODLAND PARK,40.89858714,-74.18948273,0
BERKLEE COLLEGE OF MUSIC,42.34689549,-71.0870305,0
BERKS CAREER & TECHNOLOGY CENTER,40.38834778,-76.00080432,0
BERKS TECHNICAL INSTITUTE,40.34462682,-75.97887319,0
BERKSHIRE COMMUNITY COLLEGE,42.45956325,-73.315245,0
BERRY COLLEGE,34.289254,-85.189077,0
BEST CARE COLLEGE,40.76540646,-74.2212259,0
BET MEDRASH GADOL ATERET TORAH,40.60777314,-73.9698788,0
BETH HAMEDRASH SHAAREI YOSHER INSTITUTE,40.63550308,-73.9810884,0
BETH HATALMUD RABBINICAL COLLEGE,40.60525637,-73.99268391,0
BETH MEDRASH GOVOHA,40.09567991,-74.22209998,0
BETH MEDRASH MEOR YITZCHOK,41.10102692,-74.06241572,0
BETH MEDRASH OF ASBURY PARK,40.04368,-74.211131,0
BETHANY COLLEGE,38.5786,-97.67317273,0
BETHANY COLLEGE,40.205624,-80.561031,0
BETHANY GLOBAL UNIVERSITY,44.7954763,-93.37158555,0
BETHANY LUTHERAN COLLEGE,44.16648454,-93.99074392,0
BETHANY THEOLOGICAL SEMINARY,39.82624445,-84.9106891,0
BETHEL COLLEGE,37.04126971,-76.40952586,0
BETHEL COLLEGE-INDIANA,41.6780654,-86.19164913,0
BETHEL COLLEGE-NORTH NEWTON,38.07518871,-97.34372732,0
BETHEL SEMINARY-SAN DIEGO,32.76538687,-117.06605,0
BETHEL SEMINARY-ST PAUL,45.05790363,-93.16049191,0
BETHEL UNIVERSITY,45.05783458,-93.16036576,0
BETHEL UNIVERSITY,36.13930039,-88.51625674,0
BETHESDA UNIVERSITY,33.84229458,-117.9413231,0
BETHLEHEM COLLEGE & SEMINARY,44.96889302,-93.25537769,0
BETHUNE-COOKMAN UNIVERSITY,29.21052231,-81.0315475,0
BEULAH HEIGHTS UNIVERSITY,33.73699274,-84.35767957,0
BEVERLY HILLS DESIGN INSTITUTE,34.06465793,-118.3754753,0
BEVILL STATE COMMUNITY COLLEGE,33.83722995,-87.26575131,0
"BEXLEY HALL SEABURY WESTERN THEOLOGICAL SEMINARY FEDERATION, INC.",41.785708,-87.591055,0
BEYOND 21ST CENTURY BEAUTY ACADEMY,33.91622521,-118.0415012,0
BEYOND MEASURE BARBERING INSTITUTE,36.09840536,-79.27653921,0
BEYOND THE BASICS SCHOOL OF COSMETOLOGY,37.3352,-92.885831,0
BIBLICAL THEOLOGICAL SEMINARY,40.28141447,-75.30389669,0
BIDWELL TRAINING CENTER INC,40.45735226,-80.032471,0
BIG BEND COMMUNITY COLLEGE,47.18540561,-119.3274793,0
BIG BEND TECHNICAL COLLEGE,30.077954,-83.565783,0
BIG SANDY COMMUNITY AND TECHNICAL COLLEGE,37.687585,-82.77839,0
BINGHAMTON UNIVERSITY,42.088049,-75.971143,0
BIOLA UNIVERSITY,33.90395462,-118.0173185,0
BIRMINGHAM SOUTHERN COLLEGE,33.51304016,-86.85189424,0
BIRTHINGWAY COLLEGE OF MIDWIFERY,45.47680883,-122.5384714,0
BIRTHWISE MIDWIFERY SCHOOL,44.05332298,-70.71419083,0
BISHOP STATE COMMUNITY COLLEGE,30.6939716,-88.0569824,0
BISMARCK STATE COLLEGE,46.82145913,-100.8165337,0
BITTERROOT SCHOOL OF COSMETOLOGY,46.27347519,-114.1594487,0
BJ'S BEAUTY & BARBER COLLEGE,47.20834392,-122.483443,0
BJ'S BEAUTY & BARBER COLLEGE,47.30807274,-122.2233117,0
BLACK HAWK COLLEGE,41.47705371,-90.45105267,0
BLACK HILLS BEAUTY COLLEGE,44.07996497,-103.2284286,0
BLACK HILLS STATE UNIVERSITY,44.49514137,-103.8717556,0
BLACK RIVER TECHNICAL COLLEGE,36.239793,-90.951033,0
BLACKBURN COLLEGE,39.28829764,-89.87224822,0
BLACKFEET COMMUNITY COLLEGE,48.55184535,-113.0093429,0
BLACKHAWK TECHNICAL COLLEGE,42.59315918,-89.0162542,0
BLACKSTONE VALLEY VOCATIONAL REGIONAL SCHOOL DISTRICT,42.16381961,-71.61624338,0
BLADEN COMMUNITY COLLEGE,34.64608957,-78.73174916,0
BLADES SCHOOL OF HAIR DESIGN,38.28690818,-76.4852322,0
BLAKE AUSTIN COLLEGE,38.37854849,-121.9456056,0
BLALOCK'S PROFESSIONAL BEAUTY COLLEGE,32.42615593,-93.78378814,0
BLESSING HOSPITAL SCHOOL OF MEDICAL LABORATORY TECHNOLOGY,39.9360921,-91.39864633,0
BLESSING HOSPITAL SCHOOL OF RADIOLOGIC TECHNOLOGY,39.93650212,-91.39890533,0
BLESSING RIEMAN COLLEGE OF NURSING AND HEALTH SCIENCES,39.93654891,-91.39904515,0
BLINN COLLEGE,30.15971307,-96.40967715,0
BLOOMFIELD COLLEGE,40.79421796,-74.19593,0
BLOOMSBURG UNIVERSITY OF PENNSYLVANIA,41.00798862,-76.44638299,0
BLUE CLIFF CAREER COLLEGE,30.67040945,-88.11478818,0
BLUE CLIFF COLLEGE-ALEXANDRIA,31.27571784,-92.47662021,0
BLUE CLIFF COLLEGE-FAYETTEVILLE,36.113923,-94.144567,0
BLUE CLIFF COLLEGE-GULFPORT,30.44260917,-89.03899323,0
BLUE CLIFF COLLEGE-HOUMA,29.59157044,-90.71845143,0
BLUE CLIFF COLLEGE-LAFAYETTE,30.18456078,-92.01574063,0
BLUE CLIFF COLLEGE-METAIRIE,30.00277859,-90.1727714,0
BLUE CLIFF COLLEGE-SHREVEPORT,32.424263,-93.724973,0
BLUE HILLS REGIONAL TECHNICAL SCHOOL,42.18220004,-71.10407384,0
BLUE MOUNTAIN COLLEGE,34.67209007,-89.02923968,0
BLUE MOUNTAIN COMMUNITY COLLEGE,45.67731332,-118.8169436,0
BLUE RIDGE COMMUNITY AND TECHNICAL COLLEGE,39.435376,-78.001853,0
